@relation '<netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R4-5,8-10,13-19,22,27,29-33,36-37-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
1250,379482,1062,303,1500,11720,1328,153380,590027639,1154416,5590343,1445644,907,740,50020,42484,vpn
1327,302248,1218,227,1648,17560,2622,137414,688084441,619979,11941454,1288334,851,894,53100,48724,vpn
3912,1416814,3323,362,2686,26320,2984,114876,590005394,2377881,28258341,4820992,2632,2544,156500,132924,vpn
2520,805642,2096,319,2060,24860,1590,164340,590026143,3013492,17986155,3622332,1723,1564,100820,83844,vpn
1755,504078,1506,287,1500,10260,1149,171246,590002991,1836990,8553873,1777250,1208,1098,70220,60244,vpn
2472,820720,2093,332,2960,14640,1702,158055,590026527,2059982,16477804,2893850,1731,1519,98900,83724,vpn
2198,714402,1856,325,1500,14640,1481,155888,590027898,1815018,13899464,2766880,1510,1354,87940,74244,vpn
67,11904,59,177,1500,2960,442,195471,590027788,354231,1158794,370538,41,32,2700,2364,vpn
601,150436,529,250,1500,5880,733,164949,590025106,1319055,4637191,1317960,434,371,24060,21164,vpn
827,253252,722,306,1500,8800,1145,184938,590025467,1538954,12054550,2427467,628,447,33100,28884,vpn
1337,440900,1107,329,1614,16100,1779,190451,590027537,1517003,15544096,2829238,925,718,53500,44284,vpn
3798,1120942,3290,295,1500,16100,2095,98000,590029036,2027230,28715766,4688088,2651,2709,151940,131604,vpn
2390,950968,2002,397,2960,10260,1280,135901,590025647,1650074,69121532,7726030,1521,1411,95620,80084,vpn
1316,439040,1154,333,2960,14640,1404,171189,590025975,1593117,13985915,2555736,924,839,52660,46164,vpn
41,7764,34,189,1500,1500,313,254261,590027328,329730,1106241,378957,25,17,1660,1364,vpn
768,222862,665,290,1500,13180,1481,158240,590026438,891481,3648059,1023035,528,455,30740,26604,vpn
1687,585644,1427,347,2960,13180,1584,142976,590030297,1666101,9388448,2073658,1210,1019,67500,57084,vpn
1512,454428,1277,300,1500,8800,1129,184958,590025038,1411668,10304889,2196579,1047,897,60500,51084,vpn
780,236466,666,303,1500,10260,1024,147443,590002429,1007847,6509624,1460445,538,484,31220,26644,vpn
3703,1844526,3438,498,5880,39460,5560,53036,348525444,462693,5656679,870477,1632,2718,148140,137524,vpn
1340,391318,1162,292,1500,13180,1194,153377,590026107,1393052,10870412,1691066,963,841,53620,46484,vpn
962,317622,819,330,2912,14640,1529,161010,590027173,1115943,7948456,1527223,690,590,38500,32764,vpn
2582,1017638,2204,394,2960,14640,1186,141996,590025519,1550066,7397715,1478446,1742,1509,103300,88164,vpn
1378,412462,1180,299,1500,8800,1121,142353,590026377,845537,10759879,1926074,947,839,55140,47204,vpn
1482,531524,1265,358,2960,19020,1630,178265,590025707,1724281,13016614,2348450,1042,859,59300,50604,vpn
1136,391152,984,344,1500,11720,1422,135994,590025878,1012914,8866943,1519598,788,700,45460,39364,vpn
1280,366960,1093,286,1500,8800,1084,161831,590024335,1745230,7797840,2037055,889,768,51220,43724,vpn
40,7590,34,189,1500,1500,313,265709,590025427,362758,1162185,390650,25,16,1620,1364,vpn
2221,750312,1899,337,2960,14640,1254,154449,590024335,1550271,8761401,2061787,1582,1362,88860,75964,vpn
1519,441272,1381,290,1500,23400,2483,130922,590027219,1025148,15065918,2429711,1004,1003,60780,55244,vpn
2433,629042,2194,258,2960,32160,3684,130145,590026178,963443,8516702,1458737,1619,1649,97340,87764,vpn
40,7590,34,189,1500,1500,313,251136,590026648,396740,1153312,378492,24,17,1620,1364,vpn
2228,715770,1804,321,4420,19020,1419,167570,590027052,1699397,14491067,2392930,1518,1335,89140,72164,vpn
1191,359742,990,302,1500,14640,1327,147705,590025410,1026595,6038587,1328630,795,733,47660,39604,vpn
1657,476214,1571,287,2960,17560,2674,120606,590025913,1134367,8166594,1697589,1150,1212,66300,62844,vpn
755,215864,647,285,1500,13180,1730,148999,590029065,908494,7901273,1635536,534,464,30220,25884,vpn
941,278568,794,296,1500,10260,1137,160146,590024982,1329698,5741174,1273888,668,560,37660,31764,vpn
1492,506684,1408,339,3020,27780,3472,45616,590025558,658606,6183757,1386709,964,1185,59700,56324,vpn
1845,581460,1644,315,1500,14640,1705,150896,590027645,1397925,9332224,1821354,1247,1255,73820,65764,vpn
1248,324358,1065,259,1500,7340,800,165295,590025358,1354530,12125386,2086449,894,755,49940,42604,vpn
1060,303134,903,285,1500,7340,940,166837,590027644,1402916,5741024,1365279,757,651,42420,36124,vpn
1704,522272,1427,306,2960,16100,1885,152789,590024237,1115045,8802017,1810442,1192,1059,68180,57084,vpn
895,242126,756,270,1500,5880,826,157433,590026641,1343913,5568292,1271798,605,529,35820,30244,vpn
981,322878,842,329,2960,14640,1641,155430,590023081,1052247,8859187,1705290,717,603,39260,33684,vpn
1283,393710,1130,306,2960,11720,1666,144470,590030043,1134547,6764607,1597121,887,824,51340,45204,vpn
1075,289538,939,269,1500,19020,1705,146276,590028501,1223096,9685711,1632148,750,677,43020,37564,vpn
762,245394,674,322,2960,13180,1361,164254,590024376,1269117,7202136,1350126,548,461,30500,26964,vpn
769,207120,659,269,2960,13180,1245,169438,590030520,1351594,6674704,1354027,532,478,30780,26364,vpn
1831,580458,1485,317,2960,21940,1693,160626,590026250,1845122,14853811,2479400,1265,1089,73260,59404,vpn
1968,584540,1856,297,1500,24860,3867,93120,590026961,794612,7683306,1257191,1423,1604,78740,74244,vpn
1012,313712,853,309,2960,17560,1730,153697,590023642,1040312,9107742,1652344,697,647,40500,34124,vpn
3131,1033992,3094,330,5880,43840,5186,70462,590024794,1016291,9821139,1771196,1860,2642,125260,123764,vpn
490,138904,405,283,1500,8800,957,176208,590024891,1017984,4647816,1185818,340,276,19620,16204,vpn
40,7360,32,184,1500,1500,321,296129,590027956,288714,1095864,362550,23,17,1620,1284,vpn
1035,302120,887,291,1500,5880,866,156454,590025520,1258854,14534319,2365467,748,616,41420,35484,vpn
1408,416772,1188,296,2960,11720,1510,158583,590025196,1476894,11387827,1832923,952,860,56340,47524,vpn
1026,319160,866,311,2960,11720,1166,165386,590023142,1246273,9440066,1816971,687,641,41060,34644,vpn
1503,452890,1251,301,2564,16100,1721,137819,590029324,1435106,8549540,2040664,1013,950,60140,50044,vpn
2260,673458,1911,297,1500,14640,1634,154205,590026885,1827730,20103921,2953593,1541,1460,90420,76444,vpn
2000,671610,1685,335,1500,13180,1454,147458,590024697,1402213,17090303,2456143,1413,1264,80020,67404,vpn
213,40414,191,189,1500,5880,840,170459,590025335,534794,2973501,601273,143,125,8540,7644,vpn
530,148216,464,279,1500,13180,1779,154457,590025972,756574,5245752,1114523,355,315,21220,18564,vpn
1525,435210,1298,285,1500,13180,1287,174004,590030347,1411603,16431982,2413191,1079,909,61020,51924,vpn
2572,830900,2136,323,2960,14640,1721,125526,590026812,1562254,15625564,2527248,1773,1592,102900,85444,vpn
2560,779302,2077,304,2476,17560,1363,161995,590026141,1961426,17959735,2914957,1758,1570,102420,83084,vpn
1216,381328,1066,313,2960,14640,1442,169574,590026224,1139523,11158429,1843128,836,782,48660,42644,vpn
41,7630,35,186,1500,1500,310,284702,590025057,381199,1146371,376733,25,16,1660,1404,vpn
12,820,8,68,96,44,1,84795,63091152,254591,996166,336073,5,0,540,324,vpn
26775,8863398,28900,331,8800,46760,4421,27188,1012297341,561846,8702808,1297083,14682,26188,1071020,1156004,vpn
40,7590,34,189,1500,1500,313,282347,590024274,371439,1251189,390814,25,16,1620,1364,vpn
1651,439172,1396,266,2960,20480,1770,174530,590025135,1749553,17288203,2769987,1055,1031,66060,55844,vpn
2380,790520,1938,332,2960,19020,1672,147304,590026099,1921594,16211853,2406594,1643,1452,95220,77524,vpn
1343,376682,1118,280,1500,14640,1445,141209,590027728,1185922,9778987,1622862,921,827,53740,44724,vpn
377,85692,352,227,1500,19020,2614,95871,590026105,664819,5569268,1029256,253,250,15100,14084,vpn
1574,444332,1344,282,1614,7340,947,155266,590025806,1378814,8908037,1920874,1112,883,62980,53764,vpn
657,183096,579,278,1500,14640,1600,162262,590024387,911313,6308094,1371982,467,412,26300,23164,vpn
2582,1029502,2124,398,2960,10260,1203,143272,590025892,1558899,8977661,2319034,1732,1465,103300,84964,vpn
5,388,5,77,96,44,1,865845,6974394,451682,1225590,671307,3,0,220,204,vpn
1108,299436,897,270,2960,10260,1231,146838,590026260,858230,7204955,1172281,723,644,44340,35884,vpn
910,273474,756,300,2960,13180,1317,208215,590027683,1732478,12412146,2346747,654,431,36420,30244,vpn
1227,369186,1036,300,2960,11720,1575,161314,590028835,1674925,9191583,2213948,850,755,49100,41444,vpn
892,256366,709,287,1500,14640,1663,151447,590026073,1225309,4546542,1384276,569,530,35700,28364,vpn
1426,425568,1186,298,2960,13180,1272,137220,590024385,1237077,9288119,1923395,982,865,57060,47444,vpn
84,16976,70,202,1500,2960,498,175828,590025835,374096,1305284,394933,53,42,3380,2804,vpn
2052,632380,1721,308,2624,13180,1457,161615,590024374,1475272,10666248,1978010,1414,1276,82100,68844,vpn
1383,397926,1193,287,1710,13180,1253,133264,590027025,1333850,9264790,1590728,980,867,55340,47724,vpn
6620,1471782,6231,222,1500,42380,2854,82982,506960616,1334096,9978064,1897147,4575,5437,264820,249244,vpn
1784,524986,1485,294,2960,11720,1257,157386,590025993,1422895,12437563,2223731,1222,1063,71380,59404,vpn
1974,604186,1639,306,2960,14640,1603,156413,590024811,1678222,16789167,2917945,1370,1238,78980,65564,vpn
866,255714,779,295,1500,13180,1831,155389,590024983,941354,4480201,1308066,625,568,34660,31164,vpn
14945,5810538,12974,388,2960,40920,1929,79206,590010421,31285644,154923285,42086969,10485,9967,597820,518964,vpn
2909,974942,2435,335,2960,13180,1264,153939,590024787,2584929,18486717,3714539,1933,1815,116380,97404,vpn
925,406436,800,439,4420,11720,1617,112254,590026611,999381,13894346,2296174,640,556,37020,32004,vpn
1669,618752,1460,370,2960,13180,1551,145986,590025377,1240791,15458692,2246536,1194,1052,66780,58404,vpn
674,234234,552,347,2960,10260,1316,117657,590028223,1519874,5853792,1875072,446,404,26980,22084,vpn
1230,396184,1054,322,1500,10260,1153,150227,590024753,1422695,10927587,2075231,891,738,49220,42164,vpn
43,8058,34,187,1500,1500,313,236128,590024374,336075,1103779,356305,28,16,1740,1364,vpn
3177,865990,3026,272,2356,38000,4234,101349,590025124,941517,7073815,1275590,2082,2465,127100,121044,vpn
2013,643956,1701,319,1500,14640,1468,152160,590024868,1562740,14638227,2203392,1371,1262,80540,68044,vpn
5162,1549396,4521,300,2168,24860,2325,113188,590025529,2781968,28024352,4656408,3505,3760,206500,180844,vpn
635,178318,505,280,2960,10260,1106,169846,590023995,1173546,3619379,926093,372,364,25420,20204,vpn
520,150906,436,290,1500,8800,830,153339,590024572,996474,4813041,1222034,362,300,20820,17444,vpn
844,231564,710,274,1500,8800,940,162608,590024837,1473922,5766154,1358910,601,505,33780,28404,vpn
4217,1457052,3978,345,4420,42380,4646,88117,590025765,1416564,8666955,2050810,2789,3379,168700,159124,vpn
1208,388940,1015,321,1608,10260,1203,148459,590024486,792165,8441576,1527033,817,742,48340,40604,vpn
901,288834,777,320,2960,11720,1113,164028,590025940,1258308,6793515,1617227,628,537,36060,31084,vpn
1190,363162,990,305,2960,13180,1105,140101,590026249,1556885,9160224,2414687,789,732,47620,39604,vpn
4,292,4,73,96,44,2,768594,3492860,557985,1114993,787727,2,0,180,164,vpn
42,7788,36,185,1500,1500,306,271543,590026394,376128,1229269,394665,26,17,1700,1444,vpn
1236,422334,1044,341,2198,16100,1802,126578,590025526,1171909,19203672,2703494,849,765,49460,41764,vpn
119,23890,98,200,1500,2960,377,204681,464671602,534005,1590174,515424,79,62,4780,3924,vpn
231,48184,219,208,1500,14640,2234,145424,590035460,563205,2650907,654494,144,151,9260,8764,vpn
1323,416076,1103,314,2996,14640,1728,154344,590025827,1673384,15287579,2387837,879,818,52940,44124,vpn
5,388,5,77,96,44,1,861502,7301643,489315,1219259,639619,3,0,220,204,vpn
2764,917794,2311,332,2960,20480,1559,171175,590028522,2990348,16525275,3339276,1931,1701,110580,92444,vpn
75,13056,66,174,1500,2960,425,314011,420923742,546137,4068269,895034,46,32,3020,2644,vpn
1523,451054,1256,296,1500,14640,1271,172545,590029359,1510620,17339870,2898320,1080,907,60940,50244,vpn
1176,303668,1003,258,1500,10260,1299,156078,590024654,1022854,4381507,1042837,808,718,47060,40124,vpn
924,262154,767,283,1500,7340,1152,161995,590027431,1411924,8146317,1797740,641,552,36980,30684,vpn
1837,659348,1550,358,3568,29240,1782,162274,590026966,1553322,8648729,1896715,1194,1106,73500,62004,vpn
1392,371924,1195,267,1882,8800,894,171481,590025344,1340843,11357602,1814258,972,875,55700,47804,vpn
1179,389278,1008,330,1500,11720,1104,155106,590025644,1469909,13068315,2216030,871,716,47180,40324,vpn
3652,1253758,3046,343,1614,19020,1857,139331,590027378,2532291,19968643,4070237,2552,2190,146100,121844,vpn
799,229852,646,287,1500,10260,839,204877,590025253,959874,7065049,1169147,514,445,31980,25844,vpn
2619,846350,2221,323,2960,14640,1546,146590,590026037,1651521,17655833,2626646,1851,1647,104780,88844,vpn
133,25198,115,189,1500,2960,463,253748,590026160,691753,6040408,1235328,89,62,5340,4604,vpn
2364,716342,1987,303,1500,14640,1355,136392,590024269,1861561,15685961,2802206,1634,1531,94580,79484,vpn
348,86882,285,249,1614,5880,566,220692,590028068,606586,6008829,1002836,216,176,13940,11404,vpn
1103,334754,948,303,2960,17560,1740,150711,590027365,989289,14888106,2054250,774,675,44140,37924,vpn
2242,693674,1826,309,1614,14640,1465,164214,590028910,2151445,17266297,3163618,1521,1309,89700,73044,vpn
1412,312428,1392,221,1500,26320,2476,150736,590022834,1731785,34923327,4950327,974,1100,56500,55684,vpn
661,174952,597,264,1500,17560,1264,178649,590030015,1131018,7546079,1496794,496,395,26460,23884,vpn
859,224496,703,261,1500,14640,1294,161368,590027920,869224,9012422,1402527,578,486,34380,28124,vpn
510,136200,480,267,1500,16100,3041,104394,342590396,569277,2880213,804900,346,360,20420,19204,vpn
1112,318476,953,286,2960,11720,1230,168913,590029070,1393234,9222713,1891947,784,673,44500,38124,vpn
1797,674792,1523,375,2960,14640,1420,156963,590024947,1306178,9681506,2050265,1246,1019,71900,60924,vpn
40,7590,34,189,1500,1500,313,261019,590028737,363599,1140015,384157,25,16,1620,1364,vpn
1181,354496,1009,300,1500,10260,964,187450,590025737,1644180,11262997,2009360,856,677,47260,40364,vpn
2687,708554,2508,263,2960,29240,2958,128075,590024641,1513992,15469534,2317688,1676,2102,107500,100324,vpn
585,155164,526,265,1500,14640,1829,152892,590025233,780956,6535004,1268894,430,351,23420,21044,vpn
267,49516,246,185,1500,10260,2077,113308,590026165,386486,1740405,364101,177,174,10700,9844,vpn
615,237094,535,385,2960,13180,1365,93863,590026867,633206,8761785,1436361,420,392,24620,21404,vpn
729,149058,626,204,1500,14640,1932,136414,535119939,500388,6826530,877229,486,425,29180,25044,vpn
951,267176,806,280,1500,17560,1242,165850,590026171,1048006,4419763,1203150,660,558,38060,32244,vpn
1604,489840,1437,305,1996,20480,1952,169717,590030948,1367589,11142189,2102394,1107,1010,64180,57484,vpn
40,7590,34,189,1500,1500,313,236858,590029002,368949,1106145,368247,24,17,1620,1364,vpn
861,274180,722,318,2960,14640,2094,171988,590024324,1386742,14742870,2411511,581,553,34460,28884,vpn
1588,479920,1375,302,1500,10260,1262,142033,590026261,1049022,7754710,1316364,1091,989,63540,55004,vpn
5029,975334,4849,193,1500,29240,2734,115553,621205245,1082342,16664915,1680007,3280,4061,201180,193964,vpn
1199,348138,998,290,1614,8800,897,172578,590024714,1147976,7550414,1623845,814,669,47980,39924,vpn
1241,343838,1045,277,1500,7340,1029,172239,590025380,1427369,7182759,1698949,871,730,49660,41804,vpn
948,258042,807,272,1500,11720,1178,160528,590026226,1682074,8453977,1996827,667,570,37940,32284,vpn
1958,565954,1626,289,2960,14640,1680,170830,590025229,1841846,21241342,2917134,1346,1216,78340,65044,vpn
359,101338,320,282,1500,8800,1416,139670,590029846,620008,4682060,938078,242,225,14380,12804,vpn
2360,614256,2156,260,2960,29240,3443,129729,602891528,833822,7564155,1349140,1507,1702,94420,86244,vpn
633,162910,583,257,1500,7340,986,145122,590025302,867662,4730237,1017931,464,399,25340,23324,vpn
832,305480,721,367,1500,13180,1919,153424,590025246,1597134,14868135,2932614,589,498,33300,28844,vpn
1092,349282,943,319,1500,11720,1575,165966,590026092,1055148,13267561,2135347,759,655,43700,37724,vpn
531,145060,494,273,2960,14640,2394,196512,590027709,1111535,7609612,1773503,399,339,21260,19764,vpn
1720,499184,1413,290,1500,14640,1636,141431,590024706,1600109,16994247,2642447,1149,1080,68820,56524,vpn
894,240590,737,269,1614,14640,1163,181721,590025919,888914,7219380,1257431,591,509,35780,29484,vpn
1230,384058,1068,312,1500,11720,1368,159426,590025824,1409856,8146671,1805682,886,758,49220,42724,vpn
40,7590,34,189,1500,1500,313,247148,590025874,338500,1103494,362798,25,16,1620,1364,vpn
40,7590,35,189,1500,1500,310,251764,590024469,340011,1103487,378612,25,16,1620,1404,vpn
2060,656368,1722,318,2960,16100,1594,158596,590032551,2014946,18384561,3148309,1421,1291,82420,68884,vpn
796,261474,696,328,1614,8800,1186,185406,590025219,1433093,7794060,1880919,612,450,31860,27844,vpn
1411,400084,1226,283,1500,14640,1293,140534,590024793,1319764,16495930,2440050,998,916,56460,49044,vpn
620,155090,529,250,1500,8800,998,169631,590025421,1153065,8415118,1724274,450,374,24820,21164,vpn
1042,309254,903,296,2556,8800,1176,174194,590025478,1490558,8364527,1718819,760,626,41700,36124,vpn
687,217546,585,316,1500,14640,1381,154743,590027181,1098736,4395420,1253690,468,419,27500,23404,vpn
485,134832,437,278,1500,10260,1259,206721,590026996,1104132,8900174,1639277,375,252,19420,17484,vpn
75,14896,67,198,1500,2960,421,196458,590024279,283726,1144393,311354,45,35,3020,2684,vpn
1042,308704,895,296,1500,10260,1117,166791,590002305,1459179,5855961,1358750,756,627,41700,35804,vpn
1761,668208,1492,379,2422,20480,1824,121985,456657866,1655462,16779005,2806801,1226,1101,70460,59684,vpn
1932,576536,1619,298,1782,11720,1377,175658,590028807,1713567,17104650,2552861,1322,1225,77300,64764,vpn
1576,486128,1344,308,2960,10260,1367,177123,590026652,1652843,11700120,2265529,1075,944,63060,53764,vpn
1514,499748,1328,330,2854,14640,1661,169912,590031355,1728977,17767580,2885136,1090,961,60580,53124,vpn
2926,914526,2629,312,2238,39460,4274,112815,590024170,1729975,8884526,2318842,1883,2089,117060,105164,vpn
1131,312174,934,276,1500,14640,1944,188800,590024943,1728498,16626963,3052351,763,689,45260,37364,vpn
1750,537516,1461,307,1500,16100,1694,160470,590025894,1432379,15528480,2391272,1218,1056,70020,58444,vpn
435,117304,413,269,2960,11720,1491,120231,590025167,596739,3077764,691718,314,293,17420,16524,vpn
872,238422,700,273,2960,10260,1214,152491,590026321,1089203,3993011,897233,541,490,34900,28004,vpn
4327,1111496,3923,256,2960,29240,2602,123084,590025258,1622766,16586650,2512221,2918,3236,173100,156924,vpn
547,152956,472,279,2960,13180,1619,186677,590026619,1227559,7658598,1665424,410,304,21900,18884,vpn
839,386550,718,460,4420,11720,1335,124185,590016836,959912,9588451,1768416,578,487,33580,28724,vpn
1826,538512,1552,294,1500,17560,1292,144294,590025984,1439104,10768924,1871979,1263,1132,73060,62084,vpn
1154,335410,988,290,1500,7340,1102,154039,590026857,1224304,13894280,2092449,789,742,46180,39524,vpn
1382,458116,1186,331,2960,16100,1434,170148,590025427,1569661,18141598,2597062,1007,871,55300,47444,vpn
2368,737800,1887,311,1990,16100,1632,146175,590026887,2361805,16437337,3064351,1609,1458,94740,75484,vpn
1857,587194,1562,316,2752,16100,1598,161234,590024844,1673595,13739866,2625669,1280,1148,74300,62484,vpn
3525,1556334,2991,441,5880,10260,1073,120282,590025006,1818270,9695989,1952045,2432,2048,141020,119644,vpn
1622,523246,1363,322,2960,14640,1395,191995,590025515,1449990,22757180,3239840,1139,819,64900,54524,vpn
1055,366872,931,347,2960,13180,1428,165974,590024506,1116527,15569484,2443927,783,540,42240,37244,vpn
890,252472,729,283,2960,21940,2968,122221,590025153,861557,4312141,865781,539,553,35620,29164,vpn
1416,390674,1156,275,1500,13180,1473,182984,590029518,1367621,16582343,2245833,968,880,56660,46244,vpn
1148,350998,965,305,2404,7340,1038,168446,590025286,1156181,10410395,1567892,845,704,45940,38604,vpn
1287,396542,1120,308,1500,10260,1473,144377,590026959,1215096,14697625,2075719,921,814,51500,44804,vpn
763,217180,604,284,2960,13180,1983,141394,590018778,846833,2841036,677721,447,426,30540,24164,vpn
3540,932332,3300,263,1500,20480,2227,126379,590023905,2494869,16268175,3230800,2315,2780,141620,132004,vpn
1725,730344,1364,423,2960,14640,1171,144897,590024338,1574876,17345415,2865895,1067,940,69020,54564,vpn
4742,1291526,4326,272,1500,29240,4074,92494,590025883,1553942,8891577,1941952,3016,3729,189700,173044,vpn
48,9168,41,191,1500,1500,291,335160,590025708,312115,1384061,410575,32,16,1940,1644,vpn
56,9576,47,171,1500,1500,273,299190,590026418,637136,4039173,1078258,35,20,2260,1884,vpn
1108,320064,932,288,2960,26320,3248,144492,590024275,837205,7336248,1336049,750,701,44340,37284,vpn
2544,788558,2146,309,2960,14640,1752,157694,590024875,1889788,18751317,2778906,1740,1638,101780,85844,vpn
825,221970,699,269,1552,7340,762,175962,590026654,1065067,7603557,1366771,543,440,33020,27964,vpn
313,91950,284,293,1500,7340,1194,129507,590026879,743625,4873023,1019365,225,199,12540,11364,vpn
796,239446,666,300,1500,10260,1312,159712,590027589,1148509,7659585,1530568,559,497,31860,26644,vpn
8102,1859380,7823,229,1500,42380,3686,95495,1054371041,1132478,8020021,1557476,5051,6717,324100,312924,vpn
1511,415004,1268,274,1500,14640,1619,165265,590025840,1414305,16418885,2414446,1002,947,60460,50724,vpn
2224,690586,1936,310,2960,24860,1359,145379,590029830,1824225,16156940,2433546,1597,1441,88980,77444,vpn
39,7368,33,188,1500,1500,317,288386,590025352,333816,1254596,405267,24,16,1580,1324,vpn
1603,476692,1325,297,1500,14640,1334,205990,590024167,1385940,21108650,3046343,1110,838,64140,53004,vpn
606,154794,543,255,2136,10260,1125,183262,590032326,1214697,6927296,1475347,444,376,24260,21724,vpn
